filename,leaf-dim-unit,leaf-height,leaf-width,writtenHeight,writtenWidth,LeafDivWritten
collections\Lat_bib\MS_Lat_bib_d_10.xml,mm,240,165,145,82.5,1.6551724137931034
collections\Lat_bib\MS_Lat_bib_d_11.xml,mm,260,150,179,39.5,1.452513966480447
collections\Lat_bib\MS_Lat_bib_d_1_P.xml,,,,,,
collections\Lat_bib\MS_Lat_bib_d_6.xml,mm,250,170,190.0,65,1.3157894736842106
collections\Lat_bib\MS_Lat_bib_d_7.xml,mm,230,170,175,140,1.3142857142857143
collections\Lat_bib\MS_Lat_bib_d_8.xml,mm,277,183,176,97,1.5738636363636365
collections\Lat_bib\MS_Lat_bib_d_9.xml,mm,223,160,164,96,1.3597560975609757
collections\Lat_bib\MS_Lat_bib_e_1.xml,mm,183,125,137,85,1.3357664233576643
collections\Lat_bib\MS_Lat_bib_e_5.xml,mm,170,115,120,75,1.4166666666666667
collections\Lat_bib\MS_Lat_bib_e_6.xml,mm,215,155,145,100,1.4827586206896552
collections\Lat_bib\MS_Lat_bib_e_7.xml,mm,165,115,117.5,73.0,1.4042553191489362
collections\Lat_bib\MS_Lat_bib_f_1.xml,,,,,,
collections\Lat_bib\MS_Lat_bib_f_2.xml,mm,145,100,95,65,1.5263157894736843
collections\Lat_bib\MS_Lat_bib_f_3.xml,mm,155,115,110,80,1.4090909090909092
collections\Lat_class\MSS_Lat_class_f_9_P-10_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_b_1.xml,,,,,,
collections\Lat_class\MS_Lat_class_b_3.xml,mm,285,190,195,120,1.4615384615384615
collections\Lat_class\MS_Lat_class_b_6_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_c_11.xml,mm,355,230,285.0,192.5,1.2456140350877194
collections\Lat_class\MS_Lat_class_c_12.xml,mm,355,230,286.5,176.0,1.2390924956369982
collections\Lat_class\MS_Lat_class_c_14.xml,mm,300,225,207.5,125,1.4457831325301205
collections\Lat_class\MS_Lat_class_c_15_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_c_2.xml,,,,,,
collections\Lat_class\MS_Lat_class_c_3_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_c_4.xml,,,,,,
collections\Lat_class\MS_Lat_class_c_5.xml,,,,,,
collections\Lat_class\MS_Lat_class_c_6.xml,mm,297,205,190,105.0,1.563157894736842
collections\Lat_class\MS_Lat_class_c_7.xml,mm,290,215,197.5,115,1.4683544303797469
collections\Lat_class\MS_Lat_class_c_9.xml,mm,285,205,195,135,1.4615384615384615
collections\Lat_class\MS_Lat_class_d_1.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_11_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_12_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_13.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_14.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_16.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_17.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_2.xml,mm,236,155,155,85,1.5225806451612902
collections\Lat_class\MS_Lat_class_d_26.xml,mm,230,170,140,90,1.6428571428571428
collections\Lat_class\MS_Lat_class_d_27.xml,mm,230,170,160,105,1.4375
collections\Lat_class\MS_Lat_class_d_28.xml,mm,270,200,190,120,1.4210526315789473
collections\Lat_class\MS_Lat_class_d_35.xml,mm,225,165,135,95.0,1.6666666666666667
collections\Lat_class\MS_Lat_class_d_36.xml,mm,280,205,205,137.5,1.3658536585365855
collections\Lat_class\MS_Lat_class_d_37.xml,mm,245,150,180,85,1.3611111111111112
collections\Lat_class\MS_Lat_class_d_38.xml,mm,250,170,140,80,1.7857142857142858
collections\Lat_class\MS_Lat_class_d_39.xml,mm,285,195,182.5,125.5,1.5616438356164384
collections\Lat_class\MS_Lat_class_d_4.xml,mm,243,176,175.0,105,1.3885714285714286
collections\Lat_class\MS_Lat_class_d_42.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_5.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_6.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_7.xml,,,,,,
collections\Lat_class\MS_Lat_class_d_8.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_1.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_14.xml,mm,215,155,160.0,100,1.34375
collections\Lat_class\MS_Lat_class_e_15.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_16_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_17.xml,mm,222,145,148,72.5,1.5
collections\Lat_class\MS_Lat_class_e_19.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_20_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_29.xml,mm,205,140,115,70,1.7826086956521738
collections\Lat_class\MS_Lat_class_e_3.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_30.xml,mm,185,125,115,75,1.608695652173913
collections\Lat_class\MS_Lat_class_e_31.xml,mm,195,115,130,80,1.5
collections\Lat_class\MS_Lat_class_e_37_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_e_4.xml,mm,208,140,147.5,107.5,1.4101694915254237
collections\Lat_class\MS_Lat_class_e_42.xml,mm,190,140,125,70,1.52
collections\Lat_class\MS_Lat_class_e_47.xml,mm,210,130,160,55,1.3125
collections\Lat_class\MS_Lat_class_e_48.xml,mm,187,137,136.5,78.5,1.36996336996337
collections\Lat_class\MS_Lat_class_e_50.xml,mm,196,135,120.0,78.0,1.6333333333333333
collections\Lat_class\MS_Lat_class_e_51.xml,mm,190,132.0,135,87.5,1.4074074074074074
collections\Lat_class\MS_Lat_class_e_52.xml,,,,,,
collections\Lat_class\MS_Lat_class_f_3.xml,,,,,,
collections\Lat_class\MS_Lat_class_f_4.xml,,,,,,
collections\Lat_class\MS_Lat_class_f_5_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_f_6.xml,mm,170,120,105,75,1.619047619047619
collections\Lat_class\MS_Lat_class_g_1_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_g_2_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_g_3_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_g_4_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_g_5_P.xml,,,,,,
collections\Lat_class\MS_Lat_class_g_7_P.xml,,,,,,
collections\Lat_hist\MS_Lat_hist_a_1_P.xml,mm,630,125,,,
collections\Lat_hist\MS_Lat_hist_a_2.xml,mm,1000,432.5,,,
collections\Lat_hist\MS_Lat_hist_a_3.xml,mm,528,445,,,
collections\Lat_hist\MS_Lat_hist_b_1.xml,mm,370,260,255,160,1.4509803921568627
collections\Lat_hist\MS_Lat_hist_c_1.xml,mm,320,230,220,167.5,1.4545454545454546
collections\Lat_hist\MS_Lat_hist_c_10.xml,,,,,,
collections\Lat_hist\MS_Lat_hist_c_4_R.xml,mm,7090,335,,,
collections\Lat_hist\MS_Lat_hist_c_5_R.xml,,,,,,
collections\Lat_hist\MS_Lat_hist_c_6.xml,,,,,,
collections\Lat_hist\MS_Lat_hist_c_9.xml,,,,,,
collections\Lat_hist\MS_Lat_hist_d_1_R.xml,mm,700.0,250,,,
collections\Lat_hist\MS_Lat_hist_d_3.xml,mm,265,180,182.5,120,1.452054794520548
collections\Lat_hist\MS_Lat_hist_d_4.xml,mm,265,192,188.0,146.0,1.4095744680851063
collections\Lat_hist\MS_Lat_hist_e_1.xml,mm,220,160,150,110,1.4666666666666666
collections\Lat_hist\MS_Lat_hist_e_2.xml,mm,250,170,190,125,1.3157894736842106
collections\Lat_hist\MS_Lat_hist_e_6.xml,,,,,,
collections\Lat_hist\MS_Lat_hist_e_7.xml,mm,360,94,,,
collections\Lat_liturg\MS_Lat_liturg_a_1.xml,mm,510,365,350,243,1.457142857142857
collections\Lat_liturg\MS_Lat_liturg_a_12.xml,mm,518,375,,,
collections\Lat_liturg\MS_Lat_liturg_a_2.xml,mm,535,385,380,245,1.4078947368421053
collections\Lat_liturg\MS_Lat_liturg_a_3.xml,mm,530,390,380,245,1.394736842105263
collections\Lat_liturg\MS_Lat_liturg_a_4.xml,mm,550,390,365.0,65,1.5068493150684932
collections\Lat_liturg\MS_Lat_liturg_a_5.xml,mm,492,350,340,235,1.4470588235294117
collections\Lat_liturg\MS_Lat_liturg_a_6.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_a_8.xml,mm,390,,,210,
collections\Lat_liturg\MS_Lat_liturg_a_9.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_1.xml,mm,403,274,292,180,1.38013698630137
collections\Lat_liturg\MS_Lat_liturg_b_14.xml,mm,375,245,315,180,1.1904761904761905
collections\Lat_liturg\MS_Lat_liturg_b_16.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_17.xml,mm,319,203,185,115,1.7243243243243243
collections\Lat_liturg\MS_Lat_liturg_b_18.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_19.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_2.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_3.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_4.xml,mm,400,265,285,195,1.4035087719298245
collections\Lat_liturg\MS_Lat_liturg_b_5.xml,mm,410,280,290,200,1.4137931034482758
collections\Lat_liturg\MS_Lat_liturg_b_6.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_b_7.xml,mm,150,90,,110,
collections\Lat_liturg\MS_Lat_liturg_b_9.xml,mm,390,270,270,180,1.4444444444444444
collections\Lat_liturg\MS_Lat_liturg_c_1.xml,mm,343,255,283,163,1.2120141342756183
collections\Lat_liturg\MS_Lat_liturg_c_34.xml,mm,335,240,260,180,1.2884615384615385
collections\Lat_liturg\MS_Lat_liturg_c_35.xml,mm,315,235,242,175,1.3016528925619835
collections\Lat_liturg\MS_Lat_liturg_c_36.xml,mm,326,235,221.5,141.5,1.471783295711061
collections\Lat_liturg\MS_Lat_liturg_c_37.xml,mm,345,225,,,
collections\Lat_liturg\MS_Lat_liturg_c_38.xml,mm,325,210,,,
collections\Lat_liturg\MS_Lat_liturg_d_1.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_11.xml,mm,274,200,200,130,1.37
collections\Lat_liturg\MS_Lat_liturg_d_16.xml,mm,80,60,,180,
collections\Lat_liturg\MS_Lat_liturg_d_20.xml,mm,270,200,,,
collections\Lat_liturg\MS_Lat_liturg_d_3.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_37.xml,mm,290,180,190,120,1.5263157894736843
collections\Lat_liturg\MS_Lat_liturg_d_38.xml,mm,285,205,215,125,1.3255813953488371
collections\Lat_liturg\MS_Lat_liturg_d_4.xml,mm,240,160,170,100,1.411764705882353
collections\Lat_liturg\MS_Lat_liturg_d_40.xml,mm,125,99,,,
collections\Lat_liturg\MS_Lat_liturg_d_41.xml,mm,258,180,170,108,1.5176470588235293
collections\Lat_liturg\MS_Lat_liturg_d_42.xml,mm,205,127.5,147.5,80,1.3898305084745763
collections\Lat_liturg\MS_Lat_liturg_d_43.xml,mm,218,150,182.0,109.5,1.1978021978021978
collections\Lat_liturg\MS_Lat_liturg_d_44.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_46.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_47.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_5.xml,mm,270,185,216,123,1.25
collections\Lat_liturg\MS_Lat_liturg_d_6.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_7.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_d_8.xml,mm,274,202,196,130,1.3979591836734695
collections\Lat_liturg\MS_Lat_liturg_d_9.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_1.xml,mm,183,134,158,96,1.1582278481012658
collections\Lat_liturg\MS_Lat_liturg_e_10.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_11.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_12.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_13.xml,mm,170,120,140,85,1.2142857142857142
collections\Lat_liturg\MS_Lat_liturg_e_14.xml,mm,215,155,160,115,1.34375
collections\Lat_liturg\MS_Lat_liturg_e_16.xml,mm,185,120,122.5,87.5,1.510204081632653
collections\Lat_liturg\MS_Lat_liturg_e_17.xml,mm,215,155,130,95,1.6538461538461537
collections\Lat_liturg\MS_Lat_liturg_e_18.xml,mm,205,160,140,120.0,1.4642857142857142
collections\Lat_liturg\MS_Lat_liturg_e_19.xml,mm,180,150,135,100,1.3333333333333333
collections\Lat_liturg\MS_Lat_liturg_e_2.xml,mm,205,148,145,80,1.4137931034482758
collections\Lat_liturg\MS_Lat_liturg_e_21.xml,mm,198,132,135,87,1.4666666666666666
collections\Lat_liturg\MS_Lat_liturg_e_3.xml,mm,200,142,150,93,1.3333333333333333
collections\Lat_liturg\MS_Lat_liturg_e_36.xml,mm,200,140,130,90,1.5384615384615385
collections\Lat_liturg\MS_Lat_liturg_e_37.xml,mm,200,120,150,80,1.3333333333333333
collections\Lat_liturg\MS_Lat_liturg_e_38.xml,mm,119.5,150.5,,,
collections\Lat_liturg\MS_Lat_liturg_e_39.xml,mm,208,135,149,80,1.395973154362416
collections\Lat_liturg\MS_Lat_liturg_e_4.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_40.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_41.xml,mm, 210,150,139,86,1.5107913669064748
collections\Lat_liturg\MS_Lat_liturg_e_42.xml,mm,210,153,170.0,126.0,1.2352941176470589
collections\Lat_liturg\MS_Lat_liturg_e_43.xml,mm,183,130,131.5,85.0,1.391634980988593
collections\Lat_liturg\MS_Lat_liturg_e_44.xml,mm,212,153,140,100,1.5142857142857142
collections\Lat_liturg\MS_Lat_liturg_e_45.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_46.xml,mm,171.5,119.5,129,84,1.3294573643410852
collections\Lat_liturg\MS_Lat_liturg_e_47.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_48.xml,mm,197,130,122,75,1.6147540983606556
collections\Lat_liturg\MS_Lat_liturg_e_5.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_6.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_7.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_e_8.xml,mm,175,110,123,83.0,1.4227642276422765
collections\Lat_liturg\MS_Lat_liturg_e_9.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_1.xml,mm,128,85,104.5,66.5,1.2248803827751196
collections\Lat_liturg\MS_Lat_liturg_f_10.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_11.xml,mm,164,110,,,
collections\Lat_liturg\MS_Lat_liturg_f_12.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_13.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_14.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_15.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_16.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_17.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_18.xml,mm,130,90,70,45,1.8571428571428572
collections\Lat_liturg\MS_Lat_liturg_f_19.xml,mm,120,80,75,42,1.6
collections\Lat_liturg\MS_Lat_liturg_f_2.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_21.xml,mm,120,95,85,55,1.411764705882353
collections\Lat_liturg\MS_Lat_liturg_f_22.xml,mm,145,113,95,65,1.5263157894736843
collections\Lat_liturg\MS_Lat_liturg_f_23.xml,mm,155,110,100,72.5,1.55
collections\Lat_liturg\MS_Lat_liturg_f_24.xml,mm,132,102,90,61,1.4666666666666666
collections\Lat_liturg\MS_Lat_liturg_f_25.xml,mm,145,105,115,80,1.2608695652173914
collections\Lat_liturg\MS_Lat_liturg_f_26.xml,mm,150,100,125,80,1.2
collections\Lat_liturg\MS_Lat_liturg_f_27.xml,mm,165,125,125,85,1.32
collections\Lat_liturg\MS_Lat_liturg_f_28.xml,mm,125,90,80,55,1.5625
collections\Lat_liturg\MS_Lat_liturg_f_29.xml,mm,160,100,110,70,1.4545454545454546
collections\Lat_liturg\MS_Lat_liturg_f_3.xml,mm,150,110,95,65,1.5789473684210527
collections\Lat_liturg\MS_Lat_liturg_f_31.xml,mm,130,90,80,50,1.625
collections\Lat_liturg\MS_Lat_liturg_f_32.xml,mm,150,95,110,60,1.3636363636363635
collections\Lat_liturg\MS_Lat_liturg_f_33.xml,mm,155,105,118,75,1.3135593220338984
collections\Lat_liturg\MS_Lat_liturg_f_34.xml,mm,141,103,95.0,69.0,1.4842105263157894
collections\Lat_liturg\MS_Lat_liturg_f_4.xml,mm,125,93,82,62,1.524390243902439
collections\Lat_liturg\MS_Lat_liturg_f_5.xml,mm,172,111,148,77.5,1.162162162162162
collections\Lat_liturg\MS_Lat_liturg_f_6.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_7_R.xml,,,,,,
collections\Lat_liturg\MS_Lat_liturg_f_8.xml,mm,144,97,117,77,1.2307692307692308
collections\Lat_liturg\MS_Lat_liturg_f_9.xml,mm,130,95,58,45,2.2413793103448274
collections\Lat_liturg\MS_Lat_liturg_g_1.xml,mm,119,80,77,49,1.5454545454545454
collections\Lat_liturg\MS_Lat_liturg_g_2.xml,mm,80,65,55.0,37.5,1.4545454545454546
collections\Lat_liturg\MS_Lat_liturg_g_3.xml,mm,105,75,70,50,1.5
collections\Lat_liturg\MS_Lat_liturg_g_4.xml,mm,100,70,55,40,1.8181818181818181
collections\Lat_liturg\MS_Lat_liturg_g_5.xml,mm,105,80,80,50,1.3125
collections\Lat_liturg\MS_Lat_liturg_g_7.xml,mm,125,93,95,65,1.3157894736842106
collections\Lat_liturg\MS_Lat_liturg_g_8.xml,mm,110,75,65,45,1.6923076923076923
collections\Lat_liturg\MS_Lat_liturg_g_9.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_a_2.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_a_3.xml,mm,370,285,290,230,1.2758620689655173
collections\Lat_misc\MS_Lat_misc_b_12.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_13.xml,mm,200,50,285,165,0.7017543859649122
collections\Lat_misc\MS_Lat_misc_b_14.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_15.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_16.xml,mm,390,230,320,185.0,1.21875
collections\Lat_misc\MS_Lat_misc_b_17.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_18.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_19.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_201-2.xml,mm,395,250,286.0,175,1.381118881118881
collections\Lat_misc\MS_Lat_misc_b_21.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_22.xml,mm,215,155,,,
collections\Lat_misc\MS_Lat_misc_b_23.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_25.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_26.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_27.xml,mm,340,250,250,185,1.36
collections\Lat_misc\MS_Lat_misc_b_2_R.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_3.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_b_7_R.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_10.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_12.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_16.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_17.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_18-star.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_20.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_21.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_5.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_53.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_54.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_55.xml,mm,310,220,230.0,145.0,1.3478260869565217
collections\Lat_misc\MS_Lat_misc_c_58.xml,mm,330,240,220,155,1.5
collections\Lat_misc\MS_Lat_misc_c_60.xml,mm,335,210,260,150,1.2884615384615385
collections\Lat_misc\MS_Lat_misc_c_62.xml,mm,320,215,230,95.0,1.391304347826087
collections\Lat_misc\MS_Lat_misc_c_66.xml,mm,402,225,,,
collections\Lat_misc\MS_Lat_misc_c_69.xml,mm,340,240,250,170,1.36
collections\Lat_misc\MS_Lat_misc_c_7.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_70.xml,mm,350,260,245,170,1.4285714285714286
collections\Lat_misc\MS_Lat_misc_c_71.xml,mm,325,245,245,170,1.3265306122448979
collections\Lat_misc\MS_Lat_misc_c_73.xml,mm,360,230,255,160,1.411764705882353
collections\Lat_misc\MS_Lat_misc_c_75.xml,mm,315,215,,,
collections\Lat_misc\MS_Lat_misc_c_76.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_9.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_91.xml,mm,290,205,220,165-70,1.3181818181818181
collections\Lat_misc\MS_Lat_misc_c_92.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_c_93.xml,mm,312.5,211.5,232.5,130.0,1.3440860215053763
collections\Lat_misc\MS_Lat_misc_c_96.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_11.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_13.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_14.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_15.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_16.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_30.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_34.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_45.xml,mm,285.0,190.0,245.0,105,1.163265306122449
collections\Lat_misc\MS_Lat_misc_d_48.xml,,,,162.5,125.0,
collections\Lat_misc\MS_Lat_misc_d_53.xml,mm,245,180,195.0,130,1.2564102564102564
collections\Lat_misc\MS_Lat_misc_d_54.xml,mm,235,180,177.5,132.5,1.323943661971831
collections\Lat_misc\MS_Lat_misc_d_6.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_63.xml,mm,285,210,207.5,145.0,1.3734939759036144
collections\Lat_misc\MS_Lat_misc_d_64.xml,mm,265,190,197.5,120,1.3417721518987342
collections\Lat_misc\MS_Lat_misc_d_66.xml,mm,222.5,152.5,140,95,1.5892857142857142
collections\Lat_misc\MS_Lat_misc_d_68.xml,mm,230,170,165,140,1.393939393939394
collections\Lat_misc\MS_Lat_misc_d_69.xml,mm,285,205,200,130,1.425
collections\Lat_misc\MS_Lat_misc_d_70.xml,mm,225,160,152.5,120,1.4754098360655739
collections\Lat_misc\MS_Lat_misc_d_74.xml,mm,230,150,190,110,1.2105263157894737
collections\Lat_misc\MS_Lat_misc_d_76.xml,mm,290,210,210,135,1.380952380952381
collections\Lat_misc\MS_Lat_misc_d_7_R.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_8.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_80.xml,mm,240,170,197.5,120,1.2151898734177216
collections\Lat_misc\MS_Lat_misc_d_81.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_82.xml,mm,220,165,177.5,112.5,1.2394366197183098
collections\Lat_misc\MS_Lat_misc_d_83.xml,mm,245,170,170,112.5,1.4411764705882353
collections\Lat_misc\MS_Lat_misc_d_85.xml,mm,255,165,,,
collections\Lat_misc\MS_Lat_misc_d_88.xml,mm,275,210,,,
collections\Lat_misc\MS_Lat_misc_d_93.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_d_95_R.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_100.xml,mm,210,145,122.5,77.5,1.7142857142857142
collections\Lat_misc\MS_Lat_misc_e_101.xml,mm,215,150,115.0,70,1.8695652173913044
collections\Lat_misc\MS_Lat_misc_e_103.xml,mm,205,160,152.5,110,1.3442622950819672
collections\Lat_misc\MS_Lat_misc_e_108.xml,mm,185,130,152.5,90,1.2131147540983607
collections\Lat_misc\MS_Lat_misc_e_110.xml,mm,178.0,130,variable (narrow top and bottom margins),67,
collections\Lat_misc\MS_Lat_misc_e_111.xml,mm,215,145,160.0,105.0,1.34375
collections\Lat_misc\MS_Lat_misc_e_113.xml,mm,200,135,126.0,77.0,1.5873015873015872
collections\Lat_misc\MS_Lat_misc_e_118.xml,mm,160,120,104,79,1.5384615384615385
collections\Lat_misc\MS_Lat_misc_e_119.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_122.xml,mm,193,133,142,75,1.3591549295774648
collections\Lat_misc\MS_Lat_misc_e_123.xml,mm,200,150,147.0,97.5,1.3605442176870748
collections\Lat_misc\MS_Lat_misc_e_125.xml,mm,235,160,190.0,122.5,1.236842105263158
collections\Lat_misc\MS_Lat_misc_e_127.xml,mm,213.5,140,156.5,91.0,1.3642172523961662
collections\Lat_misc\MS_Lat_misc_e_16.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_2.xml,mm,215,140,142.5,75,1.5087719298245614
collections\Lat_misc\MS_Lat_misc_e_20.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_22_R.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_25.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_34.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_35.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_40.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_41.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_42-star.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_42.xml,,,,,,
collections\Lat_misc\MS_Lat_misc_e_52.xml,mm,215,140,157.5,97.5,1.3650793650793651
collections\Lat_misc\MS_Lat_misc_e_77.xml,mm,195,145,120,60,1.625
collections\Lat_misc\MS_Lat_misc_e_79.xml,mm,215,145,145.0,95.0,1.4827586206896552
collections\Lat_misc\MS_Lat_misc_e_80.xml,mm,215,140,140,80,1.5357142857142858
collections\Lat_misc\MS_Lat_misc_e_81.xml,mm,205,140,142.5,87.5,1.4385964912280702
collections\Lat_misc\MS_Lat_misc_e_82.xml,mm,200,140,122.5,80.0,1.6326530612244898
collections\Lat_misc\MS_Lat_misc_e_85.xml,mm,210,140,177.5,110,1.1830985915492958
collections\Lat_misc\MS_Lat_misc_e_86.xml,mm,195,140,125.0,92.5,1.56
collections\Lat_misc\MS_Lat_misc_e_87.xml,mm,205,145,165,95,1.2424242424242424
collections\Lat_misc\MS_Lat_misc_e_90.xml,mm,195,130,145,95,1.3448275862068966
collections\Lat_misc\MS_Lat_misc_e_91.xml,mm,205,135,136,77,1.5073529411764706
